,总价,建筑面积,室,厅,卫,y_pred
2005,71.0,89.46,2.0,2.0,1.0,85.00940722716491
2006,79.9,76.69,2.0,2.0,1.0,72.11628438577793
2007,200.0,80.0,3.0,2.0,1.0,79.75284284735206
2008,77.8,96.0,2.0,1.0,1.0,89.82493118446318
2009,108.0,98.0,2.0,2.0,1.0,93.63174622994055
2010,105.0,89.0,2.0,1.0,1.0,82.75744019858152
2011,95.0,119.0,3.0,2.0,2.0,136.0632060742107
2012,202.0,160.0,3.0,2.0,2.0,177.45851042008903
2013,99.8,109.13,3.0,2.0,1.0,109.1637017643139
2014,118.0,89.0,2.0,2.0,1.0,84.54497210523554
2015,102.0,112.0,3.0,2.0,1.0,112.0613730685254
2016,98.0,98.22,2.0,2.0,1.0,93.85386737521111
2017,94.8,102.0,2.0,2.0,1.0,97.67031250758721
2018,86.0,85.0,2.0,2.0,1.0,80.50640582758888
2019,124.0,89.97,3.0,2.0,1.0,89.81896929438638
2020,109.0,90.0,2.0,2.0,1.0,85.55461367464721
2021,92.22,106.0,3.0,2.0,2.0,122.93786567185903
2022,49.0,70.0,2.0,2.0,1.0,65.36178228641388
2023,38.0,82.45,2.0,1.0,1.0,76.1442879189351
2024,76.0,65.0,2.0,1.0,1.0,58.5260425327015
2025,58.8,110.0,2.0,2.0,1.0,105.74744506288054
2026,45.8,65.0,2.0,1.0,1.0,58.5260425327015
2027,46.8,60.0,2.0,1.0,1.0,53.47783468564318
2028,72.9,88.44,2.0,1.0,1.0,82.19204091971098
2029,90.0,112.0,3.0,2.0,1.0,112.0613730685254
2030,71.0,64.0,2.0,1.0,1.0,57.51640096328984
2031,109.0,91.0,2.0,2.0,1.0,86.56425524405888
2032,245.0,173.0,3.0,2.0,2.0,190.5838508224407
2033,93.0,100.0,2.0,2.0,1.0,95.65102936876389
2034,78.0,67.7,2.0,2.0,2.0,79.97394869657069
2035,235.0,147.0,3.0,2.0,2.0,164.33317001773736
2036,52.0,42.0,1.0,1.0,1.0,31.00964156941167
2037,80.0,130.0,2.0,2.0,1.0,125.94027645111387
2038,48.0,58.0,2.0,1.0,1.0,51.45855154681984
2039,125.0,109.7,3.0,2.0,1.0,109.73919745887856
2040,57.0,55.0,2.0,1.0,1.0,48.42962683858484
2041,69.0,85.0,2.0,2.0,1.0,80.50640582758888
2042,57.0,70.0,2.0,1.0,1.0,63.574250379759846
2043,72.0,85.0,3.0,2.0,1.0,84.80105069441039
2044,150.0,150.0,3.0,2.0,2.0,167.36209472597236
2045,40.0,60.0,2.0,1.0,1.0,53.47783468564318
2046,171.0,132.22,3.0,2.0,2.0,149.41066762183294
2047,78.0,88.44,2.0,1.0,1.0,82.19204091971098
2048,46.5,57.0,2.0,1.0,1.0,50.448909977408164
2049,198.0,140.27,3.0,2.0,2.0,157.53828225559687
2050,49.0,86.9,2.0,2.0,1.0,82.42472480947106
2051,92.0,86.45,2.0,2.0,1.0,81.9703861032358
2052,83.0,47.0,2.0,1.0,1.0,40.352494283291506
2053,78.0,87.0,2.0,2.0,1.0,82.52568896641222
2054,33.8,45.0,1.0,1.0,1.0,34.03856627764665
2055,73.0,74.0,2.0,2.0,1.0,69.40034856406055
2056,133.0,115.0,3.0,2.0,1.0,115.0902977767604
2057,68.0,84.0,2.0,2.0,1.0,79.49676425817721
2058,73.0,86.0,2.0,1.0,1.0,79.72851549034651
2059,67.0,72.0,2.0,2.0,1.0,67.38106542523721
2060,145.0,114.82,3.0,2.0,2.0,131.84290431406993
2061,116.8,110.0,3.0,2.0,2.0,126.9764319495057
2062,116.0,92.0,2.0,1.0,1.0,85.78636490681652
2063,110.0,117.45,3.0,2.0,2.0,134.4982616416226
2064,128.0,110.32,3.0,1.0,2.0,125.5119853450634
2065,22.0,54.0,2.0,1.0,1.0,47.41998526917317
2066,55.0,89.7,2.0,2.0,1.0,85.25172120382372
2067,110.0,100.0,2.0,2.0,1.0,95.65102936876389
2068,108.0,92.0,2.0,2.0,1.0,87.57389681347055
2069,156.0,160.0,3.0,2.0,2.0,177.45851042008903
2070,88.0,120.0,3.0,2.0,1.0,120.13850562381873
2071,107.0,115.0,2.0,2.0,1.0,110.79565290993888
2072,98.0,133.0,3.0,2.0,2.0,150.19818804597404
2073,105.0,124.0,3.0,2.0,2.0,141.11141392126905
2074,47.8,50.3,2.0,1.0,1.0,43.684311462349996
2075,180.0,140.0,3.0,2.0,2.0,157.2656790318557
2076,65.0,62.0,2.0,1.0,1.0,55.497117824466514
2077,98.0,98.22,2.0,2.0,1.0,93.85386737521111
2078,62.0,92.0,2.0,1.0,1.0,85.78636490681652
2079,34.4,50.0,2.0,1.0,1.0,43.3814189915265
2080,99.0,107.0,3.0,2.0,1.0,107.01316522146706
2081,24.5,35.0,1.0,1.0,1.0,23.942150583530008
2082,89.0,83.07,2.0,2.0,1.0,78.55779759862435
2083,90.0,80.0,2.0,2.0,1.0,75.45819798053054
2084,53.0,86.0,2.0,2.0,1.0,81.51604739700055
2085,142.0,122.0,3.0,2.0,1.0,122.15778876264206
2086,69.0,80.2,2.0,2.0,1.0,75.66012629441288
2087,126.0,117.0,3.0,2.0,1.0,117.10958091558373
2088,225.0,161.02,4.0,2.0,2.0,182.78298968771043
2089,140.0,162.0,4.0,2.0,2.0,183.77243842573387
2090,90.0,75.5,2.0,2.0,1.0,70.91481091817803
2091,105.0,93.65,2.0,1.0,1.0,87.45227349634578
2092,88.0,74.7,2.0,2.0,1.0,70.1070976626487
2093,73.0,89.15,2.0,1.0,1.0,82.90888643399327
2094,80.0,94.0,3.0,2.0,1.0,93.8878248191154
2095,87.0,93.78,2.0,2.0,1.0,89.37105880702332
2096,49.0,83.0,2.0,2.0,1.0,78.48712268876554
2097,13.0,55.0,1.0,1.0,1.0,44.13498197176333
2098,100.0,84.17,2.0,2.0,1.0,79.66840332497719
2099,66.5,90.0,2.0,2.0,1.0,85.55461367464721
2100,66.5,68.0,2.0,1.0,1.0,61.554967240936506
2101,115.0,92.0,2.0,2.0,1.0,87.57389681347055
2102,95.0,107.0,2.0,1.0,1.0,100.93098844799151
2103,120.0,110.0,3.0,2.0,1.0,110.04208992970206
2104,69.0,75.59,2.0,2.0,1.0,71.0056786594251
2105,106.8,90.35,2.0,2.0,1.0,85.90798822394129
2106,45.0,60.0,2.0,1.0,1.0,53.47783468564318
2107,170.0,127.0,3.0,2.0,1.0,127.20599660970039
2108,96.8,79.0,2.0,2.0,1.0,74.44855641111889
2109,45.0,55.0,2.0,1.0,1.0,48.42962683858484
2110,77.0,87.0,2.0,1.0,1.0,80.73815705975818
2111,58.8,70.0,2.0,2.0,1.0,65.36178228641388
2112,120.0,123.8,3.0,2.0,2.0,140.9094856073867
2113,97.0,91.82,2.0,2.0,1.0,87.39216133097644
2114,127.0,53.0,2.0,1.0,1.0,46.410343699761505
2115,80.0,98.0,2.0,2.0,1.0,93.63174622994055
2116,136.0,78.0,2.0,1.0,1.0,71.65138293505318
2117,82.0,86.9,2.0,2.0,1.0,82.42472480947106
2118,95.0,118.06,2.0,2.0,1.0,113.88515611233858
2119,89.0,116.0,2.0,2.0,1.0,111.80529447935055
2120,160.0,156.15,3.0,1.0,1.0,154.84951645139645
2121,88.0,88.0,2.0,2.0,1.0,83.53533053582387
2122,85.0,70.0,2.0,2.0,1.0,65.36178228641388
2123,170.0,125.0,3.0,2.0,2.0,142.1210554906807
2124,127.0,148.58,3.0,2.0,1.0,148.99406167760418
2125,28.0,35.0,1.0,1.0,1.0,23.942150583530008
2126,52.0,83.9,2.0,2.0,1.0,79.39580010123605
2127,105.0,102.01,2.0,2.0,1.0,97.68040892328133
2128,68.0,90.0,3.0,1.0,1.0,88.06172663481469
2129,76.0,50.0,1.0,1.0,1.0,39.086774124705
2130,356.0,243.0,5.0,3.0,2.0,271.6355823215544
2131,110.0,133.1,3.0,2.0,2.0,150.2991522029152
2132,123.0,153.16,3.0,2.0,2.0,170.55256208531324
2133,82.0,95.0,2.0,2.0,1.0,90.60282152170555
2134,40.0,65.0,2.0,1.0,1.0,58.5260425327015
2135,158.0,134.0,3.0,2.0,2.0,151.20782961538572
2136,96.0,95.0,2.0,2.0,1.0,90.60282152170555
2137,116.0,108.62,2.0,2.0,1.0,104.35413969709245
2138,60.0,51.0,1.0,1.0,1.0,40.09641569411666
2139,120.0,106.5,3.0,2.0,2.0,123.44268645656487
2140,195.0,165.0,3.0,2.0,2.0,182.5067182671474
2141,53.0,60.0,2.0,1.0,1.0,53.47783468564318
2142,189.0,135.01,3.0,2.0,2.0,152.22756760049148
2143,104.0,88.1,2.0,2.0,1.0,83.63629469276505
2144,43.5,83.6,2.0,2.0,1.0,79.09290763041254
2145,92.0,112.0,2.0,2.0,1.0,107.76672820170388
2146,115.0,134.6,3.0,2.0,2.0,151.81361455703268
2147,56.8,60.47,2.0,2.0,2.0,72.67424014972434
2148,62.0,98.0,2.0,1.0,1.0,91.84421432328651
2149,75.3,86.0,2.0,2.0,1.0,81.51604739700055
2150,100.0,94.0,2.0,1.0,1.0,87.80564804563986
2151,108.0,114.98,3.0,2.0,2.0,132.00444696517582
2152,72.0,65.52,3.0,2.0,1.0,65.1332329222711
2153,56.8,68.0,2.0,1.0,1.0,61.554967240936506
2154,79.0,81.0,2.0,1.0,1.0,74.68030764328817
2155,109.8,93.0,2.0,2.0,1.0,88.58353838288221
2156,190.0,200.0,3.0,2.0,2.0,217.84417319655572
2157,80.0,89.6,2.0,2.0,1.0,85.15075704688255
2158,125.0,85.0,2.0,1.0,1.0,78.71887392093484
2159,63.0,81.63,2.0,2.0,1.0,77.10391373867157
2160,158.0,50.42,2.0,1.0,1.0,43.80546845067941
2161,110.0,85.79,2.0,2.0,1.0,81.3040226674241
2162,60.0,57.7,1.0,1.0,1.0,46.861014209174826
2163,122.0,93.51,3.0,1.0,1.0,91.60556854344965
2164,55.0,68.0,2.0,1.0,1.0,61.554967240936506
2165,89.0,99.96,2.0,2.0,1.0,95.6106437059874
2166,108.0,96.04,3.0,2.0,1.0,95.94749362071519
2167,66.0,88.0,2.0,2.0,1.0,83.53533053582387
2168,62.0,86.0,2.0,2.0,1.0,81.51604739700055
2169,191.0,124.1,3.0,2.0,2.0,141.21237807821018
2170,156.0,125.0,3.0,2.0,2.0,142.1210554906807
2171,116.0,92.0,2.0,2.0,1.0,87.57389681347055
2172,75.0,67.0,2.0,1.0,1.0,60.54532567152484
2173,53.0,58.0,1.0,1.0,1.0,47.163906679998334
2174,362.0,196.0,4.0,2.0,3.0,235.0345938055342
2175,109.8,94.0,2.0,2.0,1.0,89.59317995229388
2176,165.0,110.0,4.0,2.0,2.0,131.2710768163272
2177,98.0,88.0,2.0,1.0,1.0,81.74779862916985
2178,164.0,180.0,3.0,2.0,2.0,197.65134180832237
2179,158.0,147.68,3.0,2.0,2.0,165.0197262849373
2180,75.0,86.0,2.0,2.0,1.0,81.51604739700055
2181,132.0,109.31,2.0,2.0,1.0,105.0507923799865
2182,93.0,117.17,3.0,2.0,1.0,117.28121998238372
2183,135.0,104.77,3.0,2.0,1.0,104.76166452167904
2184,80.0,104.0,2.0,2.0,1.0,99.68959564641055
2185,90.0,80.0,2.0,2.0,1.0,75.45819798053054
2186,44.0,65.0,2.0,1.0,1.0,58.5260425327015
2187,75.0,88.0,2.0,2.0,1.0,83.53533053582387
2188,55.0,104.0,2.0,2.0,1.0,99.68959564641055
2189,212.0,130.0,3.0,2.0,2.0,147.16926333773904
2190,105.0,75.0,2.0,1.0,1.0,68.62245822681818
2191,85.0,130.0,3.0,2.0,2.0,147.16926333773904
2192,66.8,77.0,2.0,1.0,1.0,70.64174136564151
2193,52.0,65.0,1.0,1.0,1.0,54.231397665879996
2194,42.5,49.0,1.0,2.0,1.0,39.86466446194737
2195,61.0,75.99,2.0,2.0,1.0,71.40953528718975
2196,105.0,88.53,2.0,2.0,1.0,84.07044056761207
2197,73.0,85.0,2.0,1.0,1.0,78.71887392093484
2198,50.0,54.0,2.0,2.0,1.0,49.2075171758272
2199,230.0,169.0,3.0,2.0,2.0,186.54528454479401
2200,40.0,62.5,2.0,1.0,1.0,56.001938609172335
2201,37.0,81.0,3.0,1.0,1.0,78.97495251010969
2202,118.0,103.3,2.0,2.0,1.0,98.98284654782238
2203,135.0,89.0,2.0,2.0,1.0,84.54497210523554
2204,118.0,96.0,3.0,2.0,1.0,95.90710795793872
2205,81.5,89.0,2.0,2.0,1.0,84.54497210523554
2206,56.0,85.17,2.0,2.0,1.0,80.67804489438886
2207,187.0,130.0,3.0,2.0,2.0,147.16926333773904
2208,43.8,72.0,2.0,1.0,1.0,65.59353351858317
2209,80.0,69.0,1.0,1.0,1.0,58.26996394352667
2210,55.0,91.5,2.0,2.0,1.0,87.06907602876471
2211,77.0,88.0,2.0,2.0,1.0,83.53533053582387
2212,44.5,55.0,2.0,1.0,1.0,48.42962683858484
2213,53.0,70.0,2.0,1.0,1.0,63.574250379759846
2214,88.0,72.0,2.0,2.0,1.0,67.38106542523721
2215,52.6,87.9,2.0,2.0,1.0,83.43436637888271
2216,69.8,90.0,2.0,2.0,1.0,85.55461367464721
2217,112.0,100.0,2.0,2.0,1.0,95.65102936876389
2218,72.0,93.0,2.0,2.0,1.0,88.58353838288221
2219,125.0,117.0,3.0,2.0,1.0,117.10958091558373
2220,49.8,58.0,2.0,1.0,1.0,51.45855154681984
2221,430.0,195.33,3.0,2.0,2.0,213.12914706740324
2222,61.5,63.18,2.0,1.0,1.0,56.68849487637228
2223,70.5,88.0,2.0,2.0,1.0,83.53533053582387
2224,100.0,111.0,2.0,2.0,1.0,106.75708663229221
2225,150.0,141.0,3.0,2.0,2.0,158.27532060126737
2226,136.0,103.75,2.0,2.0,1.0,99.43718525405762
2227,147.0,127.21,3.0,2.0,1.0,127.41802133927683
2228,85.0,89.0,2.0,2.0,1.0,84.54497210523554
2229,61.0,76.0,2.0,1.0,1.0,69.63209979622985
2230,41.8,50.8,2.0,1.0,1.0,44.18913224705583
2231,64.0,87.4,2.0,2.0,1.0,82.92954559417689
2232,94.8,148.65,2.0,2.0,1.0,144.77009172064146
2233,135.0,123.0,3.0,2.0,2.0,140.10177235185736
2234,105.0,86.0,2.0,1.0,1.0,79.72851549034651
2235,60.0,68.22,2.0,1.0,1.0,61.77708838620707
2236,105.0,112.0,3.0,2.0,2.0,128.99571508832904
2237,61.0,51.0,2.0,1.0,1.0,44.39106056093818
2238,60.0,85.0,2.0,1.0,1.0,78.71887392093484
2239,105.0,112.0,2.0,2.0,1.0,107.76672820170388
2240,96.0,95.99,2.0,2.0,1.0,91.6023666754231
2241,105.0,101.5,2.0,1.0,1.0,95.37795981622735
2242,120.0,50.0,2.0,1.0,1.0,43.3814189915265
2243,105.0,98.0,5.0,3.0,2.0,125.23755475686275
2244,77.0,89.0,2.0,2.0,1.0,84.54497210523554
2245,145.0,97.0,2.0,2.0,1.0,92.62210466052888
2246,46.0,41.25,1.0,1.0,1.0,30.2524103923529
2247,210.0,185.0,4.0,2.0,2.0,206.99419452220224
2248,116.8,142.5,3.0,2.0,2.0,159.78978295538488
2249,41.5,52.0,1.0,1.0,1.0,41.10605726352833
2250,55.0,75.3,2.0,2.0,1.0,70.71288260429571
2251,50.0,70.0,2.0,2.0,1.0,65.36178228641388
2252,118.0,99.0,2.0,2.0,1.0,94.64138779935222
2253,72.0,60.0,2.0,2.0,1.0,55.26536659229722
2254,98.0,98.2,2.0,2.0,1.0,93.83367454382288
2255,125.0,98.62,2.0,2.0,1.0,94.25772400297578
2256,89.0,89.5,2.0,1.0,1.0,83.26226098328735
2257,98.0,83.4,2.0,2.0,1.0,78.89097931653022
2258,38.0,86.0,2.0,2.0,1.0,81.51604739700055
2259,185.0,140.0,3.0,2.0,2.0,157.2656790318557
2260,102.0,92.67,2.0,1.0,1.0,86.46282475832234
2261,43.8,56.16,2.0,1.0,1.0,49.60081105910237
2262,350.0,207.0,4.0,2.0,3.0,246.14065106906253
2263,49.0,76.1,2.0,2.0,1.0,71.52059585982504
2264,62.0,75.8,2.0,1.0,1.0,69.4301714823475
2265,208.0,130.0,3.0,2.0,2.0,147.16926333773904
2266,122.0,93.86,2.0,2.0,1.0,89.45183013257625
2267,130.0,107.0,2.0,2.0,1.0,102.71852035464555
2268,51.0,74.0,2.0,2.0,1.0,69.40034856406055
2269,83.0,115.0,3.0,2.0,1.0,115.0902977767604
2270,89.0,79.73,2.0,2.0,1.0,75.1855947567894
2271,65.0,51.0,1.0,1.0,1.0,40.09641569411666
2272,76.0,95.0,2.0,1.0,1.0,88.81528961505151
2273,188.0,201.0,4.0,2.0,2.0,223.1484596327889
2274,82.5,96.82,2.0,2.0,1.0,92.44036917803477
2275,200.0,184.0,3.0,2.0,2.0,201.68990808596902
2276,105.0,115.0,3.0,2.0,1.0,115.0902977767604
2277,226.0,190.0,3.0,2.0,2.0,207.74775750243901
2278,145.0,130.0,3.0,2.0,2.0,147.16926333773904
2279,78.0,110.0,3.0,1.0,1.0,108.25455802304803
2280,145.0,140.0,3.0,2.0,2.0,157.2656790318557
2281,88.0,88.3,2.0,2.0,1.0,83.83822300664738
2282,147.8,145.0,3.0,2.0,2.0,162.31388687891405
2283,78.0,86.24,2.0,2.0,1.0,81.75836137365934
2284,38.5,55.3,1.0,1.0,1.0,44.437874442586825
2285,90.0,85.0,2.0,2.0,1.0,80.50640582758888
2286,168.0,130.0,3.0,2.0,2.0,147.16926333773904
2287,138.0,92.66,2.0,2.0,1.0,88.24026024928224
2288,190.0,91.59,2.0,2.0,2.0,104.0942857898154
2289,74.8,93.0,2.0,1.0,1.0,86.79600647622819
2290,186.0,143.0,3.0,2.0,2.0,160.2946037400907
2291,79.0,88.0,2.0,2.0,1.0,83.53533053582387
2292,157.0,122.81,3.0,2.0,2.0,139.90994045366915
2293,205.0,124.0,3.0,2.0,2.0,141.11141392126905
2294,148.0,114.51,3.0,2.0,1.0,114.59557340774869
2295,127.0,102.23,2.0,2.0,1.0,97.9025300685519
2296,88.0,65.0,2.0,1.0,1.0,58.5260425327015
2297,67.5,74.88,2.0,1.0,1.0,68.50130123848878
2298,48.5,75.0,2.0,2.0,1.0,70.4099901334722
2299,136.0,96.52,2.0,2.0,1.0,92.13747670721128
2300,89.0,95.31,2.0,2.0,1.0,90.91581040822317
2301,63.5,80.0,2.0,1.0,1.0,73.6706660738765
2302,108.0,100.0,2.0,1.0,1.0,93.86349746210985
2303,40.0,61.0,2.0,2.0,1.0,56.275008161708875
2304,66.0,85.0,2.0,2.0,1.0,80.50640582758888
2305,112.0,98.94,2.0,2.0,1.0,94.58080930518751
2306,69.8,73.0,2.0,1.0,1.0,66.60317508799486
2307,148.0,104.76,3.0,2.0,1.0,104.75156810598493
2308,95.5,101.0,2.0,2.0,1.0,96.66067093817554
2309,130.0,115.0,2.0,2.0,1.0,110.79565290993888
2310,80.0,83.0,2.0,2.0,1.0,78.48712268876554
2311,132.0,130.0,3.0,2.0,2.0,147.16926333773904
2312,97.0,89.26,2.0,2.0,1.0,84.80747891328258
2313,150.0,138.0,3.0,2.0,2.0,155.24639589303237
2314,105.0,93.65,2.0,1.0,1.0,87.45227349634578
2315,155.0,125.0,3.0,2.0,2.0,142.1210554906807
2316,65.0,75.0,2.0,2.0,1.0,70.4099901334722
2317,83.0,100.0,2.0,2.0,1.0,95.65102936876389
2318,65.5,70.0,3.0,1.0,1.0,67.86889524658136
2319,94.0,109.0,2.0,1.0,1.0,102.95027158681485
2320,82.0,52.0,1.0,1.0,1.0,41.10605726352833
2321,59.0,62.0,2.0,1.0,1.0,55.497117824466514
2322,72.0,85.0,2.0,2.0,1.0,80.50640582758888
2323,350.0,168.69,3.0,2.0,2.0,186.23229565827643
2324,130.0,200.0,4.0,2.0,2.0,222.13881806337722
2325,115.0,105.2,2.0,2.0,1.0,100.90116552970456
2326,83.0,73.0,2.0,1.0,1.0,66.60317508799486
2327,73.0,86.0,2.0,2.0,1.0,81.51604739700055
2328,75.0,67.0,2.0,1.0,1.0,60.54532567152484
2329,235.0,183.0,4.0,2.0,2.0,204.97491138337887
2330,100.0,146.0,4.0,2.0,2.0,167.6181733151472
2331,56.6,120.0,2.0,2.0,1.0,115.84386075699722
2332,74.0,76.0,2.0,1.0,1.0,69.63209979622985
2333,90.0,96.0,2.0,2.0,1.0,91.6124630911172
2334,68.0,67.52,2.0,1.0,1.0,61.0703392876189
2335,149.0,128.81,3.0,2.0,2.0,145.96778987013914
2336,55.0,62.0,2.0,1.0,1.0,55.497117824466514
2337,182.0,138.0,3.0,2.0,1.0,138.31205387322873
2338,75.0,94.0,2.0,2.0,1.0,89.59317995229388
2339,112.0,91.1,2.0,1.0,1.0,84.877687494346
2340,65.0,51.26,1.0,1.0,1.0,40.35892250216369
2341,160.0,137.0,3.0,2.0,3.0,171.17109634342432
2342,71.5,63.3,2.0,2.0,1.0,58.5971837713557
2343,36.0,48.03,1.0,1.0,1.0,37.097780232964
2344,68.0,77.0,3.0,1.0,1.0,74.93638623246302
2345,82.0,89.58,2.0,2.0,1.0,85.1305642154943
2346,69.0,74.5,2.0,1.0,1.0,68.11763744211234
2347,125.0,166.0,3.0,2.0,2.0,183.51635983655905
2348,68.8,84.32,2.0,2.0,1.0,79.81984956038895
2349,320.0,260.0,4.0,2.0,2.0,282.7173122280772
2350,50.5,80.0,2.0,1.0,1.0,73.6706660738765
2351,37.0,88.0,2.0,2.0,1.0,83.53533053582387
2352,69.0,95.76,2.0,2.0,1.0,91.37014911445841
2353,59.8,71.0,2.0,2.0,1.0,66.37142385582554
2354,245.0,263.0,4.0,2.0,2.0,285.7462369363122
2355,56.0,67.0,2.0,1.0,1.0,60.54532567152484
2356,31.0,41.0,1.0,1.0,1.0,30.0
2357,65.0,81.5,2.0,2.0,1.0,76.97266033464804
2358,104.0,84.0,2.0,2.0,1.0,79.49676425817721
2359,155.0,117.92,2.0,2.0,1.0,113.74380629262095
2360,79.0,84.0,2.0,2.0,1.0,79.49676425817721
2361,84.0,68.0,1.0,1.0,1.0,57.260322374115
2362,150.0,61.0,2.0,1.0,1.0,54.487476255054844
2363,48.8,60.0,2.0,1.0,1.0,53.47783468564318
2364,50.0,65.0,2.0,1.0,1.0,58.5260425327015
2365,92.0,89.65,2.0,2.0,1.0,85.20123912535314
2366,30.0,45.0,1.0,1.0,1.0,34.03856627764665
2367,70.0,84.36,2.0,1.0,1.0,78.07270331651138
2368,49.0,63.0,2.0,2.0,1.0,58.29429130053221
2369,110.0,86.36,2.0,2.0,1.0,81.87951836198874
2370,123.0,119.13,3.0,2.0,1.0,119.26011745843057
2371,19.0,83.0,2.0,2.0,1.0,78.48712268876554
2372,102.0,87.22,2.0,2.0,1.0,82.74781011168278
2373,116.0,115.33,3.0,2.0,1.0,115.42347949466624
2374,260.0,160.0,3.0,2.0,2.0,177.45851042008903
2375,138.0,170.0,4.0,2.0,4.0,225.7182550206345
2376,117.0,129.0,3.0,2.0,2.0,146.15962176832736
2377,108.0,112.0,2.0,2.0,2.0,124.70107022150752
2378,82.0,89.0,2.0,1.0,1.0,82.75744019858152
2379,93.0,90.0,2.0,2.0,1.0,85.55461367464721
2380,110.0,86.23,2.0,2.0,1.0,81.74826495796523
2381,39.5,51.0,1.0,1.0,1.0,40.09641569411666
2382,72.0,79.82,2.0,1.0,1.0,73.4889305913824
2383,130.0,132.54,3.0,2.0,2.0,149.73375292404467
2384,78.0,90.0,2.0,1.0,1.0,83.76708176799318
2385,70.0,89.32,2.0,2.0,1.0,84.86805740744728
2386,56.8,66.0,2.0,2.0,1.0,61.32321600876721
2387,115.0,153.95,3.0,2.0,2.0,171.35017892514844
2388,99.8,91.3,2.0,2.0,1.0,86.86714771488238
2389,75.0,110.0,2.0,2.0,1.0,105.74744506288054
2390,100.0,109.73,2.0,2.0,1.0,105.4748418391394
2391,48.8,61.0,2.0,2.0,1.0,56.275008161708875
2392,,88.0,2.0,1.0,1.0,81.74779862916985
2393,,136.0,3.0,2.0,2.0,153.22711275420903
